Stock Name,Date,Open,High,Low,Close,Volume,Chg%
Mahindra & Mahindra Ltd.,2022-07-13 00:00:00,1153.2,1156.5,1138.1,1140.35,3380000.0,-0.55
Britannia Industries Ltd.,2020-06-18 00:00:00,3415.0,3457.0,3381.55,3404.25,898020.0,0.08
SBI Life Insurance Company Ltd.,2021-02-18 00:00:00,880.1,898.85,878.7,893.5,2390000.0,1.86
NTPC Ltd.,2023-03-15 00:00:00,179.45,179.55,177.75,178.2,8550000.0,0.17
Bharti Airtel Ltd.,2023-08-30 00:00:00,859.85,862.6,856.45,857.75,3260000.0,0.3
Asian Paints Ltd.,2023-04-13 00:00:00,2786.7,2813.3,2782.0,2809.75,602600.0,0.83
Cipla Ltd.,2022-12-28 00:00:00,1094.0,1103.15,1084.1,1085.8,872940.0,-0.92
SBI Life Insurance Company Ltd.,2023-07-10 00:00:00,1300.7,1302.0,1283.2,1293.3,675350.0,-0.05
Apollo Hospitals Enterprises Ltd.,2021-01-01 00:00:00,2405.5,2430.0,2395.0,2414.85,423930.0,0.08
Hindustan Unilever Ltd.,2021-06-28 00:00:00,2450.1,2465.0,2437.3,2460.2,694910.0,0.47
Wipro Ltd.,2023-03-03 00:00:00,390.6,391.45,389.1,390.45,2200000.0,0.62
Dr. Reddy's Laboratories Ltd.,2023-05-09 00:00:00,4918.05,4939.9,4890.05,4933.25,309060.0,0.53
State Bank Of India,2021-12-30 00:00:00,452.75,454.9,448.5,451.7,28880000.0,-0.59
Tata Motors Ltd.,2023-07-18 00:00:00,620.4,620.85,607.0,612.1,10360000.0,-1.03
JSW Steel Ltd.,2022-07-27 00:00:00,596.0,603.8,590.0,602.7,2910000.0,0.83
Titan Company Ltd.,2022-08-30 00:00:00,2545.0,2623.1,2543.0,2604.65,1790000.0,2.88
Hindustan Unilever Ltd.,2023-04-27 00:00:00,2513.95,2522.0,2457.0,2468.95,2740000.0,-1.67
ITC Ltd.,2022-10-03 00:00:00,332.9,333.0,323.25,324.4,9110000.0,-2.35
Divi's Laboratories Ltd.,2023-04-21 00:00:00,3207.15,3263.75,3207.15,3231.65,676210.0,0.89
HDFC Life Insurance Company Ltd.,2020-01-29 00:00:00,605.95,611.0,602.25,605.05,1320000.0,0.22
Bharti Airtel Ltd.,2020-07-17 00:00:00,552.72,563.32,551.4,556.3,12190000.0,0.71
Titan Company Ltd.,2022-01-03 00:00:00,2510.0,2546.0,2502.3,2523.85,921730.0,0.06
Tata Consumer Products Ltd.,2022-06-30 00:00:00,722.0,722.0,703.1,706.35,2030000.0,-1.9
Tata Consumer Products Ltd.,2021-11-11 00:00:00,842.15,842.15,823.4,837.65,1410000.0,-0.56
Coal India Ltd.,2023-08-21 00:00:00,227.45,230.8,227.0,230.1,4960000.0,1.17
Apollo Hospitals Enterprises Ltd.,2020-09-03 00:00:00,1703.15,1717.0,1688.5,1698.95,588870.0,0.02
Wipro Ltd.,2023-07-03 00:00:00,393.9,393.9,389.5,391.6,4520000.0,0.63
Titan Company Ltd.,2019-12-10 00:00:00,1175.1,1192.1,1172.9,1179.3,1640000.0,0.11
Hindalco Industries Ltd.,2020-11-04 00:00:00,177.0,181.2,174.1,176.5,11620000.0,-1.81
Hindustan Unilever Ltd.,2020-08-19 00:00:00,2206.0,2221.5,2190.0,2193.6,1590000.0,-0.94
Bajaj Finserv Ltd.,2020-09-08 00:00:00,629.9,633.0,621.21,623.42,3920000.0,-0.47
SBI Life Insurance Company Ltd.,2020-01-01 00:00:00,965.0,980.0,961.6,976.4,349250.0,1.54
Adani Ports and Special Economic Zone Ltd.,2022-02-07 00:00:00,728.8,729.9,713.35,715.15,2610000.0,-1.62
Kotak Mahindra Bank Ltd.,2021-09-15 00:00:00,1874.0,1898.45,1858.0,1871.7,4810000.0,0.21
Axis Bank Ltd.,2021-02-05 00:00:00,749.0,766.3,717.0,719.6,31120000.0,-3.27
Infosys Ltd.,2020-07-22 00:00:00,938.95,939.0,910.0,917.9,14350000.0,-2.01
Kotak Mahindra Bank Ltd.,2023-07-04 00:00:00,1850.0,1868.35,1836.05,1861.7,6580000.0,0.96
SBI Life Insurance Company Ltd.,2020-08-18 00:00:00,845.95,864.75,844.6,860.45,1170000.0,2.15
Bajaj Finserv Ltd.,2021-02-25 00:00:00,1034.0,1037.8,1013.16,1026.44,3550000.0,0.64
Power Grid Corporation of India Ltd.,2021-07-15 00:00:00,128.05,128.3,127.11,127.72,5380000.0,0.2
Maruti Suzuki India Ltd.,2023-08-10 00:00:00,9463.1,9500.0,9342.05,9397.6,523490.0,-0.69
UltraTech Cement Ltd.,2022-08-12 00:00:00,6595.0,6610.15,6515.0,6559.3,269930.0,-0.57
UltraTech Cement Ltd.,2022-11-21 00:00:00,6809.8,6875.85,6740.55,6754.85,249500.0,-0.87
Axis Bank Ltd.,2021-07-23 00:00:00,749.0,764.0,740.1,755.4,6600000.0,1.16
LTIMindtree Ltd.,2020-09-11 00:00:00,2468.67,2504.59,2467.47,2494.01,88600.0,1.08
Cipla Ltd.,2020-08-25 00:00:00,756.25,758.0,745.25,747.75,3420000.0,-0.53
Divi's Laboratories Ltd.,2020-09-24 00:00:00,3090.0,3151.8,2985.0,3020.45,6260000.0,-4.04
Maruti Suzuki India Ltd.,2020-01-06 00:00:00,7200.0,7210.0,7026.5,7042.4,748520.0,-2.92
Power Grid Corporation of India Ltd.,2023-06-16 00:00:00,184.8,185.51,183.38,184.84,9700000.0,0.0
Mahindra & Mahindra Ltd.,2021-10-08 00:00:00,893.7,895.0,872.55,877.8,3940000.0,-0.05
Hindustan Unilever Ltd.,2022-10-24 00:00:00,2610.1,2640.0,2550.0,2573.1,719910.0,-3.04
Bharti Airtel Ltd.,2023-05-11 00:00:00,794.55,794.55,783.7,788.6,4810000.0,-0.94
State Bank Of India,2022-07-21 00:00:00,509.8,513.4,506.75,512.05,13810000.0,0.68
HDFC Bank Ltd.,2019-11-13 00:00:00,1261.95,1270.0,1253.6,1257.55,4650000.0,-0.57
Coal India Ltd.,2021-03-02 00:00:00,154.35,156.15,152.5,153.4,17570000.0,-0.62
Bharti Airtel Ltd.,2020-12-22 00:00:00,484.9,495.69,476.6,491.08,21630000.0,1.91
ICICI Bank Ltd.,2022-02-25 00:00:00,724.95,739.3,720.25,730.05,16940000.0,3.2
Tata Steel Ltd.,2022-05-11 00:00:00,117.5,119.09,112.34,116.57,107060000.0,0.07
Bharat Petroleum Corp. Ltd.,2022-12-01 00:00:00,342.0,343.75,337.05,338.6,2140000.0,-0.75
HCL Technologies Ltd.,2021-08-13 00:00:00,1099.0,1123.95,1090.2,1119.45,7270000.0,2.09
UPL Ltd.,2022-08-30 00:00:00,754.25,770.1,751.65,769.25,3410000.0,2.51
Grasim Industries Ltd.,2022-12-27 00:00:00,1737.7,1748.8,1728.05,1739.4,235640.0,0.6
Britannia Industries Ltd.,2021-09-09 00:00:00,4058.8,4118.8,4050.1,4070.8,295130.0,0.23
ICICI Bank Ltd.,2021-06-23 00:00:00,633.75,635.0,623.45,624.7,10950000.0,-0.97
SBI Life Insurance Company Ltd.,2020-11-26 00:00:00,853.3,858.65,848.3,851.5,1790000.0,0.29
Maruti Suzuki India Ltd.,2020-09-23 00:00:00,6462.0,6549.95,6380.0,6501.3,1460000.0,0.94
Sun Pharmaceutical Industries Ltd.,2023-06-19 00:00:00,995.15,1006.7,993.75,1001.8,1330000.0,0.99
Mahindra & Mahindra Ltd.,2020-03-25 00:00:00,263.4,288.35,245.4,277.85,9390000.0,3.29
Cipla Ltd.,2021-06-17 00:00:00,955.0,959.75,943.5,950.95,2430000.0,-0.61
HCL Technologies Ltd.,2021-09-21 00:00:00,1289.0,1315.0,1277.0,1299.5,4650000.0,1.83
Hero MotoCorp Ltd.,2021-02-08 00:00:00,3460.82,3489.58,3398.53,3477.74,1000000.0,1.92
Reliance Industries Ltd.,2023-10-17 00:00:00,2355.0,2359.6,2341.6,2357.0,3960000.0,0.55
Tata Motors Ltd.,2020-12-31 00:00:00,184.85,187.5,182.8,183.85,48980000.0,-0.16
Bajaj Finserv Ltd.,2022-12-27 00:00:00,1545.0,1551.4,1518.0,1537.7,1100000.0,0.18
Eicher Motors Ltd.,2022-01-21 00:00:00,2723.5,2754.0,2668.2,2711.1,459190.0,-0.83
Larsen & Toubro Ltd.,2023-06-30 00:00:00,2420.0,2483.5,2415.05,2475.55,2690000.0,2.23
LTIMindtree Ltd.,2022-06-28 00:00:00,4117.2,4234.95,4076.0,4222.6,299980.0,1.42
Larsen & Toubro Ltd.,2020-12-11 00:00:00,1188.0,1216.8,1182.0,1194.3,6690000.0,0.33
Dr. Reddy's Laboratories Ltd.,2022-04-20 00:00:00,4217.0,4340.0,4213.05,4293.4,450420.0,1.99
IndusInd Bank Ltd.,2023-02-10 00:00:00,1160.0,1167.0,1147.1,1161.2,2130000.0,-0.22
Hindustan Unilever Ltd.,2021-10-11 00:00:00,2642.2,2665.5,2635.5,2645.1,1090000.0,0.19
Tech Mahindra Ltd.,2021-08-31 00:00:00,1366.78,1394.79,1349.65,1388.7,6390000.0,2.0
HCL Technologies Ltd.,2022-05-04 00:00:00,1075.9,1076.0,1035.8,1044.95,3390000.0,-2.06
ITC Ltd.,2020-06-03 00:00:00,200.0,200.9,195.6,196.7,18980000.0,-0.28
Wipro Ltd.,2021-02-08 00:00:00,430.35,437.7,426.3,435.3,12520000.0,2.29
Dr. Reddy's Laboratories Ltd.,2021-07-13 00:00:00,5494.3,5534.0,5429.0,5437.1,370480.0,-1.04
Bajaj Finserv Ltd.,2020-02-01 00:00:00,944.25,961.4,882.0,894.74,7150000.0,-5.23
Axis Bank Ltd.,2022-11-14 00:00:00,850.5,853.9,847.35,851.0,6990000.0,0.04
Apollo Hospitals Enterprises Ltd.,2022-10-07 00:00:00,4379.6,4433.0,4353.55,4394.1,501530.0,0.08
Tata Consumer Products Ltd.,2022-03-31 00:00:00,767.95,780.0,765.9,777.4,2890000.0,1.51
Adani Ports and Special Economic Zone Ltd.,2022-11-15 00:00:00,898.9,915.5,895.0,906.9,10680000.0,1.32
Adani Ports and Special Economic Zone Ltd.,2022-02-04 00:00:00,735.0,741.15,724.0,726.95,2450000.0,-0.76
ITC Ltd.,2020-09-11 00:00:00,184.9,186.5,182.75,183.95,19260000.0,-0.51
Wipro Ltd.,2021-12-06 00:00:00,637.25,644.2,623.15,624.5,4700000.0,-2.54
Bajaj Finance Ltd.,2021-02-26 00:00:00,5430.0,5454.0,5221.0,5264.9,3710000.0,-4.79
HDFC Life Insurance Company Ltd.,2022-05-05 00:00:00,570.5,577.4,563.5,569.75,3860000.0,0.38
Bajaj Auto Ltd.,2020-12-01 00:00:00,3175.1,3248.95,3161.0,3243.65,1400000.0,2.21
Asian Paints Ltd.,2021-06-15 00:00:00,2970.0,3050.0,2960.95,3042.2,2260000.0,3.13
Bharti Airtel Ltd.,2020-03-11 00:00:00,478.02,499.13,478.02,484.7,21400000.0,-0.49
Wipro Ltd.,2022-06-02 00:00:00,471.8,476.45,468.1,474.15,5270000.0,0.72
Bajaj Finance Ltd.,2022-11-18 00:00:00,6909.9,6928.0,6750.0,6791.5,1330000.0,-1.5
Wipro Ltd.,2021-10-21 00:00:00,708.95,709.0,681.7,696.3,7960000.0,-0.8
Hindustan Unilever Ltd.,2023-04-28 00:00:00,2436.05,2467.8,2419.0,2457.3,3760000.0,-0.47
Oil And Natural Gas Corporation Ltd.,2022-11-10 00:00:00,137.5,140.85,137.4,139.85,15910000.0,0.87
Bajaj Auto Ltd.,2020-02-11 00:00:00,3125.0,3150.0,3100.0,3145.45,274240.0,1.36
Dr. Reddy's Laboratories Ltd.,2019-12-27 00:00:00,2875.0,2905.0,2861.6,2897.6,373650.0,1.12
Tata Motors Ltd.,2021-09-22 00:00:00,303.15,313.8,303.0,310.1,29550000.0,2.7
Wipro Ltd.,2023-02-20 00:00:00,405.3,407.8,402.2,407.05,3250000.0,0.18
Mahindra & Mahindra Ltd.,2020-07-27 00:00:00,598.15,600.0,588.0,594.4,3350000.0,-0.72
Axis Bank Ltd.,2023-04-18 00:00:00,865.35,872.0,857.1,863.35,17240000.0,-0.14
ICICI Bank Ltd.,2019-11-22 00:00:00,501.1,501.75,492.15,496.8,18460000.0,-0.29
Hindustan Unilever Ltd.,2020-01-14 00:00:00,1995.5,2014.95,1982.4,2008.8,1610000.0,0.7
Divi's Laboratories Ltd.,2021-03-12 00:00:00,3532.5,3564.85,3503.55,3512.05,600320.0,-0.45
LTIMindtree Ltd.,2021-03-22 00:00:00,4081.19,4182.92,4066.32,4084.28,251200.0,0.44
LTIMindtree Ltd.,2021-09-07 00:00:00,5444.0,5538.8,5390.0,5404.8,224630.0,-0.72
Titan Company Ltd.,2022-11-24 00:00:00,2611.0,2618.3,2592.5,2610.2,752070.0,0.32
Bajaj Finance Ltd.,2020-02-12 00:00:00,4770.0,4782.2,4722.0,4768.7,882960.0,0.41
LTIMindtree Ltd.,2019-11-27 00:00:00,1689.55,1690.95,1646.15,1660.35,89470.0,-1.12
Britannia Industries Ltd.,2023-09-13 00:00:00,4567.15,4630.45,4549.1,4608.25,435790.0,0.9
Bharat Petroleum Corp. Ltd.,2022-08-25 00:00:00,330.0,335.0,328.3,329.8,3210000.0,0.08
UltraTech Cement Ltd.,2020-01-16 00:00:00,4520.0,4554.9,4433.25,4472.35,467980.0,-0.76
Dr. Reddy's Laboratories Ltd.,2022-04-07 00:00:00,4295.0,4357.05,4276.75,4317.4,279400.0,0.95
HCL Technologies Ltd.,2023-07-20 00:00:00,1160.0,1162.8,1148.0,1155.8,1990000.0,-1.13
Cipla Ltd.,2020-12-03 00:00:00,760.0,764.8,756.05,762.15,3770000.0,0.5
Power Grid Corporation of India Ltd.,2022-02-28 00:00:00,148.09,157.69,147.04,156.86,31940000.0,6.01
Asian Paints Ltd.,2021-02-22 00:00:00,2428.75,2448.0,2380.0,2387.05,2000000.0,-1.22
Asian Paints Ltd.,2023-04-28 00:00:00,2919.95,2919.95,2846.6,2902.35,1080000.0,0.08
ITC Ltd.,2021-07-05 00:00:00,203.0,204.1,202.7,203.65,10250000.0,0.62
Larsen & Toubro Ltd.,2020-10-01 00:00:00,909.95,913.6,900.7,902.8,2510000.0,0.13
HDFC Life Insurance Company Ltd.,2021-04-22 00:00:00,672.0,682.8,672.0,679.05,2530000.0,-0.9
Apollo Hospitals Enterprises Ltd.,2022-03-21 00:00:00,4875.0,4914.9,4755.05,4767.4,509840.0,-1.5
HDFC Life Insurance Company Ltd.,2020-06-03 00:00:00,502.1,519.75,494.45,501.35,13730000.0,0.33
Tata Motors Ltd.,2023-01-16 00:00:00,413.5,414.9,407.6,413.0,11460000.0,0.36
Grasim Industries Ltd.,2020-07-22 00:00:00,607.0,612.0,594.0,601.8,1740000.0,-0.22
Kotak Mahindra Bank Ltd.,2022-05-31 00:00:00,1891.1,1896.15,1828.35,1846.85,14830000.0,-2.96
Tata Consultancy Services Ltd.,2020-08-14 00:00:00,2277.0,2281.3,2233.1,2242.15,2270000.0,-0.55
Hindalco Industries Ltd.,2021-09-01 00:00:00,474.0,474.0,455.05,458.1,10040000.0,-2.18
Hero MotoCorp Ltd.,2021-04-16 00:00:00,2828.25,2914.65,2828.25,2884.65,709660.0,1.13
Bharat Petroleum Corp. Ltd.,2021-10-07 00:00:00,451.5,452.0,448.0,449.2,3720000.0,0.45
Axis Bank Ltd.,2021-08-10 00:00:00,755.5,764.0,755.0,761.55,8310000.0,0.8
Reliance Industries Ltd.,2023-06-21 00:00:00,2557.0,2569.85,2548.0,2564.3,3210000.0,0.28
State Bank Of India,2019-11-18 00:00:00,324.0,329.85,323.75,325.1,39010000.0,0.99
Bajaj Finance Ltd.,2019-12-13 00:00:00,4070.0,4089.25,4041.1,4071.95,861660.0,0.36
Mahindra & Mahindra Ltd.,2022-08-18 00:00:00,1274.0,1278.35,1254.7,1261.15,2660000.0,-1.03
Tata Consumer Products Ltd.,2023-01-20 00:00:00,738.0,742.9,736.0,738.45,878830.0,-0.01
JSW Steel Ltd.,2021-05-18 00:00:00,723.85,731.1,711.85,717.45,9480000.0,0.43
Maruti Suzuki India Ltd.,2022-04-11 00:00:00,7614.85,7616.55,7485.0,7565.4,496250.0,0.1
Larsen & Toubro Ltd.,2020-05-29 00:00:00,893.2,937.5,891.0,932.25,10170000.0,2.95
Oil And Natural Gas Corporation Ltd.,2021-11-08 00:00:00,152.95,155.55,151.7,154.9,16570000.0,1.87
Cipla Ltd.,2023-02-01 00:00:00,1019.0,1035.9,1015.1,1032.05,1600000.0,1.39
Wipro Ltd.,2020-08-10 00:00:00,280.0,281.2,276.6,277.4,6310000.0,0.0
Power Grid Corporation of India Ltd.,2023-08-31 00:00:00,185.89,187.2,182.66,183.41,20720000.0,-1.03
Axis Bank Ltd.,2022-04-21 00:00:00,795.1,804.0,790.55,801.8,6850000.0,0.89
HDFC Life Insurance Company Ltd.,2021-08-11 00:00:00,669.6,671.9,661.35,666.65,1360000.0,-0.54
Tech Mahindra Ltd.,2022-03-09 00:00:00,1416.37,1463.89,1416.37,1457.84,3670000.0,2.93
Hindalco Industries Ltd.,2020-11-10 00:00:00,198.05,200.65,190.1,192.35,23540000.0,-1.21
Mahindra & Mahindra Ltd.,2023-03-31 00:00:00,1147.6,1163.0,1145.85,1158.7,2340000.0,1.26
Bajaj Auto Ltd.,2023-08-30 00:00:00,4688.95,4720.8,4661.6,4675.0,370690.0,0.22
Tata Consumer Products Ltd.,2023-08-28 00:00:00,832.5,842.95,828.25,841.8,650000.0,1.11
IndusInd Bank Ltd.,2021-12-22 00:00:00,861.45,885.0,861.0,871.75,3620000.0,1.7
Dr. Reddy's Laboratories Ltd.,2021-08-23 00:00:00,4599.0,4599.0,4500.0,4514.85,567520.0,-0.9
Bajaj Finance Ltd.,2020-01-07 00:00:00,4055.0,4092.0,3996.2,4007.65,2150000.0,0.27
Larsen & Toubro Ltd.,2020-02-14 00:00:00,1295.0,1304.95,1290.6,1295.15,1780000.0,0.22
Kotak Mahindra Bank Ltd.,2020-05-12 00:00:00,1178.0,1178.0,1137.0,1157.2,10270000.0,-2.63
Dr. Reddy's Laboratories Ltd.,2023-01-05 00:00:00,4265.0,4303.85,4241.5,4297.5,198990.0,1.03
Hindustan Unilever Ltd.,2023-09-15 00:00:00,2474.8,2490.0,2466.0,2469.7,3750000.0,-1.24
Kotak Mahindra Bank Ltd.,2021-02-16 00:00:00,2000.0,2049.0,1998.0,2019.65,5480000.0,1.7
Infosys Ltd.,2022-07-05 00:00:00,1498.8,1509.95,1472.0,1475.95,7380000.0,-0.81
ITC Ltd.,2023-07-27 00:00:00,474.4,475.15,461.1,465.05,13990000.0,-1.52
Hindustan Unilever Ltd.,2023-04-25 00:00:00,2490.85,2499.75,2478.05,2490.45,1700000.0,-0.37
UPL Ltd.,2023-03-29 00:00:00,714.6,718.0,698.4,707.4,2870000.0,-1.01
Mahindra & Mahindra Ltd.,2021-08-03 00:00:00,763.4,772.7,755.5,770.85,3240000.0,1.74
Infosys Ltd.,2020-03-26 00:00:00,615.0,650.85,612.1,643.0,14870000.0,6.07
UPL Ltd.,2022-02-16 00:00:00,750.0,750.0,732.3,735.8,1400000.0,-1.2
Kotak Mahindra Bank Ltd.,2023-07-14 00:00:00,1870.1,1887.35,1860.0,1869.0,7130000.0,-0.04
Wipro Ltd.,2021-02-23 00:00:00,419.7,426.0,414.3,415.5,8990000.0,-0.76
Bajaj Finserv Ltd.,2020-09-10 00:00:00,607.9,619.2,604.28,612.92,5320000.0,1.7
Divi's Laboratories Ltd.,2021-05-28 00:00:00,4092.0,4147.65,4078.55,4120.25,483600.0,1.01
Adani Ports and Special Economic Zone Ltd.,2022-04-28 00:00:00,899.0,900.25,876.8,887.1,8780000.0,-0.02
HCL Technologies Ltd.,2023-08-07 00:00:00,1154.55,1155.75,1143.15,1150.8,1660000.0,0.56
Apollo Hospitals Enterprises Ltd.,2021-08-12 00:00:00,4027.0,4142.95,3975.35,4133.1,556970.0,2.65
UltraTech Cement Ltd.,2022-02-01 00:00:00,7263.2,7535.5,7235.2,7516.25,731350.0,4.16
Bharti Airtel Ltd.,2023-06-15 00:00:00,827.0,833.8,824.2,829.7,3870000.0,0.21
Infosys Ltd.,2020-07-07 00:00:00,769.4,796.95,765.55,794.15,19360000.0,3.95
Eicher Motors Ltd.,2022-09-22 00:00:00,3680.0,3759.9,3670.4,3748.75,659830.0,1.81
Kotak Mahindra Bank Ltd.,2020-05-15 00:00:00,1179.85,1189.9,1154.2,1178.3,3860000.0,0.44
Divi's Laboratories Ltd.,2021-05-18 00:00:00,4060.0,4074.85,4018.0,4023.95,404310.0,-0.48
HDFC Life Insurance Company Ltd.,2023-01-23 00:00:00,595.0,596.45,585.2,589.2,3880000.0,-0.23
Tata Consultancy Services Ltd.,2022-10-28 00:00:00,3150.0,3178.5,3145.0,3163.25,1360000.0,0.19
Kotak Mahindra Bank Ltd.,2022-12-16 00:00:00,1854.7,1856.95,1835.2,1840.55,2490000.0,-1.22
Eicher Motors Ltd.,2022-09-06 00:00:00,3412.0,3424.1,3400.0,3410.35,355150.0,0.29
Oil And Natural Gas Corporation Ltd.,2020-09-24 00:00:00,66.05,67.35,65.5,66.65,32950000.0,-1.48
Larsen & Toubro Ltd.,2022-06-13 00:00:00,1560.15,1565.95,1518.3,1532.05,2460000.0,-3.35
Hindustan Unilever Ltd.,2023-01-13 00:00:00,2590.2,2639.25,2566.65,2624.0,1350000.0,1.31
Tata Consumer Products Ltd.,2021-05-10 00:00:00,627.0,636.95,621.0,633.15,5030000.0,0.66
Infosys Ltd.,2022-07-22 00:00:00,1534.0,1540.0,1492.15,1506.3,7020000.0,-1.74
JSW Steel Ltd.,2021-12-23 00:00:00,665.8,670.9,647.2,650.25,2970000.0,-1.63
Cipla Ltd.,2020-02-04 00:00:00,446.7,452.45,444.2,448.45,2030000.0,0.88
Eicher Motors Ltd.,2021-07-15 00:00:00,2710.0,2711.35,2652.0,2667.5,730940.0,-1.2
Cipla Ltd.,2020-03-30 00:00:00,413.8,438.7,407.65,431.75,9020000.0,5.91
UPL Ltd.,2023-06-30 00:00:00,681.0,688.25,681.0,687.55,1760000.0,1.06
Larsen & Toubro Ltd.,2023-02-22 00:00:00,2229.0,2241.0,2182.05,2194.75,2100000.0,-1.56
UPL Ltd.,2020-01-03 00:00:00,591.5,594.2,587.3,590.75,1060000.0,-0.79
Bharat Petroleum Corp. Ltd.,2023-01-16 00:00:00,352.0,352.4,344.1,348.95,2850000.0,-0.33
Bajaj Auto Ltd.,2022-06-03 00:00:00,3719.0,3733.9,3650.0,3672.7,409820.0,-0.43
Apollo Hospitals Enterprises Ltd.,2021-05-31 00:00:00,3145.0,3186.3,3125.0,3168.75,635440.0,0.62
UPL Ltd.,2023-06-28 00:00:00,675.85,682.0,674.0,680.35,2990000.0,0.89
HDFC Bank Ltd.,2021-05-26 00:00:00,1480.0,1487.0,1470.0,1477.05,6140000.0,-0.13
Kotak Mahindra Bank Ltd.,2023-02-27 00:00:00,1698.3,1729.8,1690.8,1725.95,2340000.0,1.69
Wipro Ltd.,2019-11-04 00:00:00,259.3,260.7,255.75,256.6,1920000.0,-0.77
Coal India Ltd.,2020-09-25 00:00:00,116.0,117.6,113.9,117.1,15990000.0,1.21
Bharat Petroleum Corp. Ltd.,2023-09-01 00:00:00,341.05,344.9,340.55,344.2,4990000.0,1.07
HDFC Life Insurance Company Ltd.,2023-03-20 00:00:00,470.0,471.4,458.1,465.25,3940000.0,-1.27
Bajaj Auto Ltd.,2021-12-16 00:00:00,3327.75,3327.75,3227.35,3253.15,324140.0,-1.26
Mahindra & Mahindra Ltd.,2023-02-15 00:00:00,1364.2,1383.15,1360.05,1379.35,2010000.0,1.19
Tata Consumer Products Ltd.,2020-05-06 00:00:00,331.45,341.2,325.65,335.55,3640000.0,1.84
Bharti Airtel Ltd.,2023-08-21 00:00:00,855.65,874.0,854.1,871.95,3220000.0,1.83
Axis Bank Ltd.,2023-09-07 00:00:00,965.05,979.8,963.1,978.2,8690000.0,1.36
Kotak Mahindra Bank Ltd.,2020-12-31 00:00:00,2016.7,2018.75,1987.0,1995.6,2790000.0,-1.11
Bajaj Finserv Ltd.,2021-12-15 00:00:00,1716.9,1721.49,1662.0,1666.07,2530000.0,-2.7
Reliance Industries Ltd.,2020-10-05 00:00:00,2244.0,2249.15,2206.0,2212.2,8730000.0,-0.59
Adani Enterprises Ltd.,2022-10-11 00:00:00,3257.55,3338.0,3249.0,3273.95,2540000.0,0.85
SBI Life Insurance Company Ltd.,2019-10-27 00:00:00,993.95,993.95,993.95,993.95,,1.2
Grasim Industries Ltd.,2020-08-31 00:00:00,703.0,710.8,670.65,674.85,4460000.0,-3.75
State Bank Of India,2021-11-11 00:00:00,522.85,522.85,507.1,509.6,23090000.0,-2.82
Axis Bank Ltd.,2020-05-21 00:00:00,363.0,369.0,355.7,357.2,24790000.0,-1.46
Reliance Industries Ltd.,2020-09-24 00:00:00,2207.9,2226.0,2176.05,2181.2,13770000.0,-2.22
Hero MotoCorp Ltd.,2023-02-10 00:00:00,2559.2,2589.65,2550.3,2583.3,283860.0,0.94
Nestle India Ltd.,2023-08-24 00:00:00,22283.0,22290.0,22143.3,22244.9,46020.0,0.28
Hero MotoCorp Ltd.,2021-09-28 00:00:00,2927.95,2939.0,2891.0,2920.55,788980.0,0.26
Bajaj Finserv Ltd.,2020-03-13 00:00:00,680.0,788.39,652.42,774.2,5960000.0,4.09
IndusInd Bank Ltd.,2022-06-09 00:00:00,908.0,923.5,906.35,920.3,1030000.0,0.72
State Bank Of India,2020-02-17 00:00:00,320.95,321.15,311.65,314.2,36950000.0,-1.63
Nestle India Ltd.,2020-07-15 00:00:00,16940.0,17143.0,16740.0,16908.75,126520.0,0.08
Britannia Industries Ltd.,2022-06-27 00:00:00,3502.0,3505.95,3447.25,3459.1,419730.0,-0.3
Bharat Petroleum Corp. Ltd.,2020-02-12 00:00:00,448.5,451.01,440.05,440.84,3770000.0,-1.3
Mahindra & Mahindra Ltd.,2022-01-12 00:00:00,846.8,884.2,842.5,880.55,9020000.0,4.65
HDFC Bank Ltd.,2020-08-18 00:00:00,1028.0,1061.65,1022.0,1056.5,12020000.0,2.3
Wipro Ltd.,2022-09-22 00:00:00,398.0,400.35,395.0,397.95,8250000.0,-0.7
Hero MotoCorp Ltd.,2020-06-01 00:00:00,2357.39,2395.59,2309.06,2322.99,2030000.0,-1.46
Tata Steel Ltd.,2023-09-26 00:00:00,129.0,130.55,128.4,128.9,48940000.0,1.18
Adani Enterprises Ltd.,2021-08-09 00:00:00,1546.7,1565.0,1482.5,1493.4,6030000.0,-2.81
Tata Steel Ltd.,2021-11-30 00:00:00,111.1,112.79,106.3,107.12,133560000.0,-3.91
Asian Paints Ltd.,2020-04-13 00:00:00,1646.0,1703.65,1602.85,1680.85,2590000.0,1.79
Power Grid Corporation of India Ltd.,2022-09-28 00:00:00,153.9,157.8,151.91,155.78,52880000.0,1.39
Grasim Industries Ltd.,2022-09-01 00:00:00,1660.5,1706.45,1660.4,1685.0,1360000.0,0.38
Bajaj Finance Ltd.,2023-08-16 00:00:00,6994.0,6994.0,6920.0,6981.5,598800.0,-0.52
Mahindra & Mahindra Ltd.,2019-10-23 00:00:00,596.9,599.65,587.15,591.85,2370000.0,-0.66
Bajaj Auto Ltd.,2022-11-10 00:00:00,3739.55,3770.0,3717.0,3724.6,291060.0,-0.4
SBI Life Insurance Company Ltd.,2020-09-30 00:00:00,809.4,814.55,802.4,811.45,701140.0,0.29
Tata Motors Ltd.,2022-07-01 00:00:00,410.65,414.6,402.3,412.7,14730000.0,0.22
Bharat Petroleum Corp. Ltd.,2022-02-24 00:00:00,349.0,352.0,331.1,333.05,7050000.0,-6.73
